2022 Federal Election House of Representatives Two Candidate Preferred By Candidate By Polling Place NSW[Event:27966 Phase:FinalResults Generated:2022-07-19T10:30:07 Cycle:06578790-03c6-4cf4-b786-103cfb915abd Created:2022-07-19T10:24:10 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.9.9.0],,,,,,,,,,,,,,
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
NSW,315,McMahon,83872,Wetherill Park MCMAHON PPVC,36815,BOWEN,Chris,1,Y,Y,ALP,Labor,4716,4.4
NSW,315,McMahon,83872,Wetherill Park MCMAHON PPVC,37172,SINGHA,Vivek,4,N,N,LP,Liberal,3390,-4.4
NSW,315,McMahon,2362,Yennora (McMahon),36815,BOWEN,Chris,1,Y,Y,ALP,Labor,365,0.95
NSW,315,McMahon,2362,Yennora (McMahon),37172,SINGHA,Vivek,4,N,N,LP,Liberal,159,-0.95
NSW,134,Mitchell,97980,Annangrove (Mitchell),36822,SELVARAJ,Immanuel,4,N,N,ALP,Labor,292,6.64
NSW,134,Mitchell,97980,Annangrove (Mitchell),37174,HAWKE,Alex,6,Y,Y,LP,Liberal,548,-6.64
NSW,134,Mitchell,1840,Baulkham Hills,36822,SELVARAJ,Immanuel,4,N,N,ALP,Labor,1427,9.86
NSW,134,Mitchell,1840,Baulkham Hills,37174,HAWKE,Alex,6,Y,Y,LP,Liberal,1683,-9.86
NSW,134,Mitchell,1825,Baulkham Hills Central,36822,SELVARAJ,Immanuel,4,N,N,ALP,Labor,521,5.17
NSW,134,Mitchell,1825,Baulkham Hills Central,37174,HAWKE,Alex,6,Y,Y,LP,Liberal,663,-5.17
NSW,134,Mitchell,1833,Baulkham Hills City,36822,SELVARAJ,Immanuel,4,N,N,ALP,Labor,558,10.6
NSW,134,Mitchell,1833,Baulkham Hills City,37174,HAWKE,Alex,6,Y,Y,LP,Liberal,673,-10.6
NSW,134,Mitchell,33905,Baulkham Hills MITCHELL PPVC,36822,SELVARAJ,Immanuel,4,N,N,ALP,Labor,7327,6.62
NSW,134,Mitchell,33905,Baulkham Hills MITCHELL PPVC,37174,HAWKE,Alex,6,Y,Y,LP,Liberal,13339,-6.62
NSW,134,Mitchell,1827,Baulkham Hills North,36822,SELVARAJ,Immanuel,4,N,N,ALP,Labor,1225,8.08
NSW,134,Mitchell,1827,Baulkham Hills North,37174,HAWKE,Alex,6,Y,Y,LP,Liberal,1509,-8.08
NSW,134,Mitchell,83839,Baulkham Hills North West,36822,SELVARAJ,Immanuel,4,N,N,ALP,Labor,124,7.57
NSW,134,Mitchell,83839,Baulkham Hills North West,37174,HAWKE,Alex,6,Y,Y,LP,Liberal,149,-7.57
NSW,134,Mitchell,1847,Baulkham Hills South,36822,SELVARAJ,Immanuel,4,N,N,ALP,Labor,494,4.44
NSW,134,Mitchell,1847,Baulkham Hills South,37174,HAWKE,Alex,6,Y,Y,LP,Liberal,778,-4.44
NSW,134,Mitchell,83430,Baulkham Hills South West,36822,SELVARAJ,Immanuel,4,N,N,ALP,Labor,178,14.49
NSW,134,Mitchell,83430,Baulkham Hills South West,37174,HAWKE,Alex,6,Y,Y,LP,Liberal,181,-14.49
NSW,134,Mitchell,1845,Baulkham Hills West,36822,SELVARAJ,Immanuel,4,N,N,ALP,Labor,627,7.75
NSW,134,Mitchell,1845,Baulkham Hills West,37174,HAWKE,Alex,6,Y,Y,LP,Liberal,890,-7.75
NSW,134,Mitchell,34116,Beaumont Hills,36822,SELVARAJ,Immanuel,4,N,N,ALP,Labor,1042,7.34
NSW,134,Mitchell,34116,Beaumont Hills,37174,HAWKE,Alex,6,Y,Y,LP,Liberal,1842,-7.34
NSW,134,Mitchell,83422,Beaumont Hills Central,36822,SELVARAJ,Immanuel,4,N,N,ALP,Labor,512,11.86
NSW,134,Mitchell,83422,Beaumont Hills Central,37174,HAWKE,Alex,6,Y,Y,LP,Liberal,868,-11.86
NSW,134,Mitchell,47691,Bella Vista,36822,SELVARAJ,Immanuel,4,N,N,ALP,Labor,402,11.64
NSW,134,Mitchell,47691,Bella Vista,37174,HAWKE,Alex,6,Y,Y,LP,Liberal,592,-11.64
NSW,134,Mitchell,97950,Bella Vista North,36822,SELVARAJ,Immanuel,4,N,N,ALP,Labor,712,6.92
NSW,134,Mitchell,97950,Bella Vista North,37174,HAWKE,Alex,6,Y,Y,LP,Liberal,1254,-6.92
NSW,134,Mitchell,97951,Box Hill,36822,SELVARAJ,Immanuel,4,N,N,ALP,Labor,439,11.04
NSW,134,Mitchell,97951,Box Hill,37174,HAWKE,Alex,6,Y,Y,LP,Liberal,703,-11.04
NSW,134,Mitchell,1829,Castle Hill,36822,SELVARAJ,Immanuel,4,N,N,ALP,Labor,872,10.61
NSW,134,Mitchell,1829,Castle Hill,37174,HAWKE,Alex,6,Y,Y,LP,Liberal,1192,-10.61
NSW,134,Mitchell,1830,Castle Hill Central,36822,SELVARAJ,Immanuel,4,N,N,ALP,Labor,715,11.57
NSW,134,Mitchell,1830,Castle Hill Central,37174,HAWKE,Alex,6,Y,Y,LP,Liberal,976,-11.57
NSW,134,Mitchell,11969,Castle Hill East,36822,SELVARAJ,Immanuel,4,N,N,ALP,Labor,684,11.9
NSW,134,Mitchell,11969,Castle Hill East,37174,HAWKE,Alex,6,Y,Y,LP,Liberal,941,-11.9
NSW,134,Mitchell,1837,Castle Hill North (Mitchell),36822,SELVARAJ,Immanuel,4,N,N,ALP,Labor,816,7.42
NSW,134,Mitchell,1837,Castle Hill North (Mitchell),37174,HAWKE,Alex,6,Y,Y,LP,Liberal,1441,-7.42
NSW,134,Mitchell,1853,Castle Hill South West,36822,SELVARAJ,Immanuel,4,N,N,ALP,Labor,679,11.42
NSW,134,Mitchell,1853,Castle Hill South West,37174,HAWKE,Alex,6,Y,Y,LP,Liberal,885,-11.42
NSW,134,Mitchell,83426,Castle Hill West,36822,SELVARAJ,Immanuel,4,N,N,ALP,Labor,453,5.76
NSW,134,Mitchell,83426,Castle Hill West,37174,HAWKE,Alex,6,Y,Y,LP,Liberal,767,-5.76
NSW,134,Mitchell,97971,Central Sydney MITCHELL PPVC,36822,SELVARAJ,Immanuel,4,N,N,ALP,Labor,47,31.85
NSW,134,Mitchell,97971,Central Sydney MITCHELL PPVC,37174,HAWKE,Alex,6,Y,Y,LP,Liberal,23,-31.85
NSW,134,Mitchell,97965,Cherrybrook MITCHELL PPVC,36822,SELVARAJ,Immanuel,4,N,N,ALP,Labor,647,4.32
NSW,134,Mitchell,97965,Cherrybrook MITCHELL PPVC,37174,HAWKE,Alex,6,Y,Y,LP,Liberal,989,-4.32
NSW,134,Mitchell,83428,Crestwood,36822,SELVARAJ,Immanuel,4,N,N,ALP,Labor,124,5.51
NSW,134,Mitchell,83428,Crestwood,37174,HAWKE,Alex,6,Y,Y,LP,Liberal,179,-5.51
NSW,134,Mitchell,1834,Crestwood Central,36822,SELVARAJ,Immanuel,4,N,N,ALP,Labor,767,7.21
NSW,134,Mitchell,1834,Crestwood Central,37174,HAWKE,Alex,6,Y,Y,LP,Liberal,1189,-7.21
NSW,134,Mitchell,108497,EAV COVID19 Mitchell PPVC,36822,SELVARAJ,Immanuel,4,N,N,ALP,Labor,192,44.34
NSW,134,Mitchell,108497,EAV COVID19 Mitchell PPVC,37174,HAWKE,Alex,6,Y,Y,LP,Liberal,241,55.66
NSW,134,Mitchell,65452,EAV Mitchell PPVC,36822,SELVARAJ,Immanuel,4,N,N,ALP,Labor,4,9.69
NSW,134,Mitchell,65452,EAV Mitchell PPVC,37174,HAWKE,Alex,6,Y,Y,LP,Liberal,7,-9.69
NSW,134,Mitchell,97973,Haymarket MITCHELL PPVC,36822,SELVARAJ,Immanuel,4,N,N,ALP,Labor,62,19.67
NSW,134,Mitchell,97973,Haymarket MITCHELL PPVC,37174,HAWKE,Alex,6,Y,Y,LP,Liberal,51,-19.67
NSW,134,Mitchell,1841,Kellyville,36822,SELVARAJ,Immanuel,4,N,N,ALP,Labor,717,7.73
NSW,134,Mitchell,1841,Kellyville,37174,HAWKE,Alex,6,Y,Y,LP,Liberal,1198,-7.73
NSW,134,Mitchell,36372,Kellyville East,36822,SELVARAJ,Immanuel,4,N,N,ALP,Labor,517,5.13
NSW,134,Mitchell,36372,Kellyville East,37174,HAWKE,Alex,6,Y,Y,LP,Liberal,930,-5.13
NSW,134,Mitchell,37049,Kellyville North,36822,SELVARAJ,Immanuel,4,N,N,ALP,Labor,841,11.58
NSW,134,Mitchell,37049,Kellyville North,37174,HAWKE,Alex,6,Y,Y,LP,Liberal,1232,-11.58
NSW,134,Mitchell,83420,Kellyville North West,36822,SELVARAJ,Immanuel,4,N,N,ALP,Labor,247,10.62
NSW,134,Mitchell,83420,Kellyville North West,37174,HAWKE,Alex,6,Y,Y,LP,Liberal,482,-10.62
NSW,134,Mitchell,58821,Kellyville South,36822,SELVARAJ,Immanuel,4,N,N,ALP,Labor,316,7.44
NSW,134,Mitchell,58821,Kellyville South,37174,HAWKE,Alex,6,Y,Y,LP,Liberal,609,-7.44
NSW,134,Mitchell,83431,Kellyville South East,36822,SELVARAJ,Immanuel,4,N,N,ALP,Labor,335,14.23
NSW,134,Mitchell,83431,Kellyville South East,37174,HAWKE,Alex,6,Y,Y,LP,Liberal,523,-14.23
NSW,134,Mitchell,83272,Kellyville West,36822,SELVARAJ,Immanuel,4,N,N,ALP,Labor,379,6.43
NSW,134,Mitchell,83272,Kellyville West,37174,HAWKE,Alex,6,Y,Y,LP,Liberal,640,-6.43
NSW,134,Mitchell,1849,Muirfield,36822,SELVARAJ,Immanuel,4,N,N,ALP,Labor,330,1.52
NSW,134,Mitchell,1849,Muirfield,37174,HAWKE,Alex,6,Y,Y,LP,Liberal,463,-1.52
NSW,134,Mitchell,651,North Rocks (Mitchell),36822,SELVARAJ,Immanuel,4,N,N,ALP,Labor,540,11.4
NSW,134,Mitchell,651,North Rocks (Mitchell),37174,HAWKE,Alex,6,Y,Y,LP,Liberal,497,-11.4
NSW,134,Mitchell,2263,Northmead (Mitchell),36822,SELVARAJ,Immanuel,4,N,N,ALP,Labor,993,5.45
NSW,134,Mitchell,2263,Northmead (Mitchell),37174,HAWKE,Alex,6,Y,Y,LP,Liberal,1047,-5.45
NSW,134,Mitchell,2264,Northmead East,36822,SELVARAJ,Immanuel,4,N,N,ALP,Labor,426,7.16
NSW,134,Mitchell,2264,Northmead East,37174,HAWKE,Alex,6,Y,Y,LP,Liberal,429,-7.16
NSW,134,Mitchell,11967,Northmead North,36822,SELVARAJ,Immanuel,4,N,N,ALP,Labor,366,3.74
NSW,134,Mitchell,11967,Northmead North,37174,HAWKE,Alex,6,Y,Y,LP,Liberal,444,-3.74
NSW,134,Mitchell,65239,Parramatta MITCHELL PPVC,36822,SELVARAJ,Immanuel,4,N,N,ALP,Labor,492,6.73
NSW,134,Mitchell,65239,Parramatta MITCHELL PPVC,37174,HAWKE,Alex,6,Y,Y,LP,Liberal,451,-6.73
NSW,134,Mitchell,1854,Rouse Hill,36822,SELVARAJ,Immanuel,4,N,N,ALP,Labor,906,6.13
NSW,134,Mitchell,1854,Rouse Hill,37174,HAWKE,Alex,6,Y,Y,LP,Liberal,1790,-6.13
NSW,134,Mitchell,47690,Rouse Hill South,36822,SELVARAJ,Immanuel,4,N,N,ALP,Labor,918,11.36
NSW,134,Mitchell,47690,Rouse Hill South,37174,HAWKE,Alex,6,Y,Y,LP,Liberal,1383,-11.36
NSW,134,Mitchell,108459,Special Hospital Team 1,36822,SELVARAJ,Immanuel,4,N,N,ALP,Labor,6,21.71
NSW,134,Mitchell,108459,Special Hospital Team 1,37174,HAWKE,Alex,6,Y,Y,LP,Liberal,7,-21.71
NSW,134,Mitchell,97974,Sydney MITCHELL PPVC,36822,SELVARAJ,Immanuel,4,N,N,ALP,Labor,157,14.16
NSW,134,Mitchell,97974,Sydney MITCHELL PPVC,37174,HAWKE,Alex,6,Y,Y,LP,Liberal,160,-14.16
NSW,134,Mitchell,83958,The Ponds MITCHELL PPVC,36822,SELVARAJ,Immanuel,4,N,N,ALP,Labor,1461,14.11
NSW,134,Mitchell,83958,The Ponds MITCHELL PPVC,37174,HAWKE,Alex,6,Y,Y,LP,Liberal,2089,-14.11
NSW,134,Mitchell,45260,West Pennant Hills North (Mitchell),36822,SELVARAJ,Immanuel,4,N,N,ALP,Labor,311,15.04
NSW,134,Mitchell,45260,West Pennant Hills North (Mitchell),37174,HAWKE,Alex,6,Y,Y,LP,Liberal,473,-15.04
NSW,134,Mitchell,2285,Winston Hills,36822,SELVARAJ,Immanuel,4,N,N,ALP,Labor,1068,7.37
NSW,134,Mitchell,2285,Winston Hills,37174,HAWKE,Alex,6,Y,Y,LP,Liberal,1528,-7.37
NSW,134,Mitchell,2284,Winston Hills North,36822,SELVARAJ,Immanuel,4,N,N,ALP,Labor,796,6.96
NSW,134,Mitchell,2284,Winston Hills North,37174,HAWKE,Alex,6,Y,Y,LP,Liberal,1081,-6.96
NSW,135,New England,1061,Aberdeen,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,474,-1.59
NSW,135,New England,1061,Aberdeen,36918,HUGHES,Laura,8,N,N,ALP,Labor,277,1.59
NSW,135,New England,1912,Arding,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,182,-1.8
NSW,135,New England,1912,Arding,36918,HUGHES,Laura,8,N,N,ALP,Labor,163,1.8
NSW,135,New England,1913,Armidale,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,681,-2.3
NSW,135,New England,1913,Armidale,36918,HUGHES,Laura,8,N,N,ALP,Labor,768,2.3
NSW,135,New England,33752,Armidale PPVC,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,5530,-5.74
NSW,135,New England,33752,Armidale PPVC,36918,HUGHES,Laura,8,N,N,ALP,Labor,3910,5.74
NSW,135,New England,1916,Armidale South,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,331,-3.84
NSW,135,New England,1916,Armidale South,36918,HUGHES,Laura,8,N,N,ALP,Labor,464,3.84
NSW,135,New England,1918,Armidale West,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,616,-0.02
NSW,135,New England,1918,Armidale West,36918,HUGHES,Laura,8,N,N,ALP,Labor,587,0.02
NSW,135,New England,1919,Ashford,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,262,1.66
NSW,135,New England,1919,Ashford,36918,HUGHES,Laura,8,N,N,ALP,Labor,87,-1.66
NSW,135,New England,1920,Attunga,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,311,1.06
NSW,135,New England,1920,Attunga,36918,HUGHES,Laura,8,N,N,ALP,Labor,90,-1.06
NSW,135,New England,1064,Barraba,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,577,0.27
NSW,135,New England,1064,Barraba,36918,HUGHES,Laura,8,N,N,ALP,Labor,224,-0.27
NSW,135,New England,1921,Ben Lomond,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,82,8.13
NSW,135,New England,1921,Ben Lomond,36918,HUGHES,Laura,8,N,N,ALP,Labor,9,-8.13
NSW,135,New England,1922,Ben Venue,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,585,-1.32
NSW,135,New England,1922,Ben Venue,36918,HUGHES,Laura,8,N,N,ALP,Labor,644,1.32
NSW,135,New England,1923,Bendemeer,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,192,-3.39
NSW,135,New England,1923,Bendemeer,36918,HUGHES,Laura,8,N,N,ALP,Labor,65,3.39
NSW,135,New England,1067,Bingara,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,601,-7.16
NSW,135,New England,1067,Bingara,36918,HUGHES,Laura,8,N,N,ALP,Labor,246,7.16
NSW,135,New England,1925,Black Mountain,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,115,-4.65
NSW,135,New England,1925,Black Mountain,36918,HUGHES,Laura,8,N,N,ALP,Labor,57,4.65
NSW,135,New England,1070,Blackville,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,40,4.64
NSW,135,New England,1070,Blackville,36918,HUGHES,Laura,8,N,N,ALP,Labor,15,-4.64
NSW,135,New England,1926,Bonshaw,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,47,6.44
NSW,135,New England,1926,Bonshaw,36918,HUGHES,Laura,8,N,N,ALP,Labor,8,-6.44
NSW,135,New England,1928,Bundarra,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,237,0.36
NSW,135,New England,1928,Bundarra,36918,HUGHES,Laura,8,N,N,ALP,Labor,64,-0.36
NSW,135,New England,1929,Calala,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,716,-4.22
NSW,135,New England,1929,Calala,36918,HUGHES,Laura,8,N,N,ALP,Labor,326,4.22
NSW,135,New England,1081,Caroona,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,183,1.32
NSW,135,New England,1081,Caroona,36918,HUGHES,Laura,8,N,N,ALP,Labor,87,-1.32
NSW,135,New England,1083,Cassilis,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,90,7.47
NSW,135,New England,1083,Cassilis,36918,HUGHES,Laura,8,N,N,ALP,Labor,23,-7.47
NSW,135,New England,1095,Currabubula,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,173,7.31
NSW,135,New England,1095,Currabubula,36918,HUGHES,Laura,8,N,N,ALP,Labor,58,-7.31
NSW,135,New England,1930,Dangarsleigh,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,104,-1.03
NSW,135,New England,1930,Dangarsleigh,36918,HUGHES,Laura,8,N,N,ALP,Labor,47,1.03
NSW,135,New England,1931,Deepwater,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,186,-7.67
NSW,135,New England,1931,Deepwater,36918,HUGHES,Laura,8,N,N,ALP,Labor,75,7.67
NSW,135,New England,1097,Delungra,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,178,3.84
NSW,135,New England,1097,Delungra,36918,HUGHES,Laura,8,N,N,ALP,Labor,38,-3.84
NSW,135,New England,2070,Drake,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,104,8.11
NSW,135,New England,2070,Drake,36918,HUGHES,Laura,8,N,N,ALP,Labor,108,-8.11
NSW,135,New England,1933,Dungowan,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,174,1.49
NSW,135,New England,1933,Dungowan,36918,HUGHES,Laura,8,N,N,ALP,Labor,41,-1.49
NSW,135,New England,1934,Duri,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,159,2.27
NSW,135,New England,1934,Duri,36918,HUGHES,Laura,8,N,N,ALP,Labor,43,-2.27
NSW,135,New England,108617,EAV COVID19 New England PPVC,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,218,59.73
NSW,135,New England,108617,EAV COVID19 New England PPVC,36918,HUGHES,Laura,8,N,N,ALP,Labor,147,40.27
NSW,135,New England,65476,EAV New England PPVC,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,3,-14.58
NSW,135,New England,65476,EAV New England PPVC,36918,HUGHES,Laura,8,N,N,ALP,Labor,13,14.58
NSW,135,New England,1935,Ebor,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,48,2.32
NSW,135,New England,1935,Ebor,36918,HUGHES,Laura,8,N,N,ALP,Labor,22,-2.32
NSW,135,New England,1937,Emmaville,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,134,6.67
NSW,135,New England,1937,Emmaville,36918,HUGHES,Laura,8,N,N,ALP,Labor,42,-6.67
NSW,135,New England,1938,Gilgai,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,165,-5.03
NSW,135,New England,1938,Gilgai,36918,HUGHES,Laura,8,N,N,ALP,Labor,70,5.03
NSW,135,New England,1939,Glen Innes,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,338,5.41
NSW,135,New England,1939,Glen Innes,36918,HUGHES,Laura,8,N,N,ALP,Labor,123,-5.41
NSW,135,New England,83197,Glen Innes PPVC,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,2345,-1.21
NSW,135,New England,83197,Glen Innes PPVC,36918,HUGHES,Laura,8,N,N,ALP,Labor,829,1.21
NSW,135,New England,1941,Glen Innes West,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,591,-3.37
NSW,135,New England,1941,Glen Innes West,36918,HUGHES,Laura,8,N,N,ALP,Labor,295,3.37
NSW,135,New England,1942,Glencoe,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,64,-5.64
NSW,135,New England,1942,Glencoe,36918,HUGHES,Laura,8,N,N,ALP,Labor,25,5.64
NSW,135,New England,1107,Gundy,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,157,-5
NSW,135,New England,1107,Gundy,36918,HUGHES,Laura,8,N,N,ALP,Labor,43,5
NSW,135,New England,1944,Guyra,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,700,2.79
NSW,135,New England,1944,Guyra,36918,HUGHES,Laura,8,N,N,ALP,Labor,194,-2.79
NSW,135,New England,1947,Hillvue,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,357,-2.96
NSW,135,New England,1947,Hillvue,36918,HUGHES,Laura,8,N,N,ALP,Labor,177,2.96
NSW,135,New England,38334,Hillvue West,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,464,-1.82
NSW,135,New England,38334,Hillvue West,36918,HUGHES,Laura,8,N,N,ALP,Labor,252,1.82
NSW,135,New England,1949,Inverell,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,855,0.72
NSW,135,New England,1949,Inverell,36918,HUGHES,Laura,8,N,N,ALP,Labor,333,-0.72
NSW,135,New England,1950,Inverell East,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,480,-1.37
NSW,135,New England,1950,Inverell East,36918,HUGHES,Laura,8,N,N,ALP,Labor,236,1.37
NSW,135,New England,33754,Inverell PPVC,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,4191,0.42
NSW,135,New England,33754,Inverell PPVC,36918,HUGHES,Laura,8,N,N,ALP,Labor,1337,-0.42
NSW,135,New England,1953,Kentucky,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,126,-2.12
NSW,135,New England,1953,Kentucky,36918,HUGHES,Laura,8,N,N,ALP,Labor,63,2.12
NSW,135,New England,1954,Kingstown,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,56,4.42
NSW,135,New England,1954,Kingstown,36918,HUGHES,Laura,8,N,N,ALP,Labor,9,-4.42
NSW,135,New England,1955,Kootingal,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,653,-0.8
NSW,135,New England,1955,Kootingal,36918,HUGHES,Laura,8,N,N,ALP,Labor,268,0.8
NSW,135,New England,2095,Legume,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,66,-6.04
NSW,135,New England,2095,Legume,36918,HUGHES,Laura,8,N,N,ALP,Labor,25,6.04
NSW,135,New England,2096,Liston,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,92,-2.37
NSW,135,New England,2096,Liston,36918,HUGHES,Laura,8,N,N,ALP,Labor,32,2.37
NSW,135,New England,1958,Loomberah,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,264,-2.33
NSW,135,New England,1958,Loomberah,36918,HUGHES,Laura,8,N,N,ALP,Labor,94,2.33
NSW,135,New England,1917,Madgwick,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,51,-11
NSW,135,New England,1917,Madgwick,36918,HUGHES,Laura,8,N,N,ALP,Labor,132,11
NSW,135,New England,1118,Manilla,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,901,1.07
NSW,135,New England,1118,Manilla,36918,HUGHES,Laura,8,N,N,ALP,Labor,406,-1.07
NSW,135,New England,1393,Merriwa,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,555,-0.76
NSW,135,New England,1393,Merriwa,36918,HUGHES,Laura,8,N,N,ALP,Labor,245,0.77
NSW,135,New England,1961,Moonbi,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,183,-6.57
NSW,135,New England,1961,Moonbi,36918,HUGHES,Laura,8,N,N,ALP,Labor,82,6.57
NSW,135,New England,1962,Moore Creek,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,394,-4.76
NSW,135,New England,1962,Moore Creek,36918,HUGHES,Laura,8,N,N,ALP,Labor,189,4.76
NSW,135,New England,1130,Murrurundi,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,484,4.24
NSW,135,New England,1130,Murrurundi,36918,HUGHES,Laura,8,N,N,ALP,Labor,194,-4.24
NSW,135,New England,81302,Muswellbrook NEW ENGLAND PPVC,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,1018,0.32
NSW,135,New England,81302,Muswellbrook NEW ENGLAND PPVC,36918,HUGHES,Laura,8,N,N,ALP,Labor,456,-0.32
NSW,135,New England,1964,Nemingha,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,223,0.59
NSW,135,New England,1964,Nemingha,36918,HUGHES,Laura,8,N,N,ALP,Labor,83,-0.59
NSW,135,New England,1914,Newling,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,354,-3.43
NSW,135,New England,1914,Newling,36918,HUGHES,Laura,8,N,N,ALP,Labor,304,3.43
NSW,135,New England,1966,Nowendoc,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,74,3.04
NSW,135,New England,1966,Nowendoc,36918,HUGHES,Laura,8,N,N,ALP,Labor,3,-3.04
NSW,135,New England,1968,Nundle,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,216,3.59
NSW,135,New England,1968,Nundle,36918,HUGHES,Laura,8,N,N,ALP,Labor,90,-3.59
NSW,135,New England,1970,Oxley Vale,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,611,-4.52
NSW,135,New England,1970,Oxley Vale,36918,HUGHES,Laura,8,N,N,ALP,Labor,442,4.52
NSW,135,New England,1971,Peel West,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,520,3.07
NSW,135,New England,1971,Peel West,36918,HUGHES,Laura,8,N,N,ALP,Labor,264,-3.07
NSW,135,New England,1144,Quirindi,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,939,0.61
NSW,135,New England,1144,Quirindi,36918,HUGHES,Laura,8,N,N,ALP,Labor,430,-0.61
NSW,135,New England,1973,Rocky River,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,166,-1
NSW,135,New England,1973,Rocky River,36918,HUGHES,Laura,8,N,N,ALP,Labor,115,1
NSW,135,New England,1974,Ross Hill,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,616,0.89
NSW,135,New England,1974,Ross Hill,36918,HUGHES,Laura,8,N,N,ALP,Labor,254,-0.89
NSW,135,New England,1146,Scone,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,891,-1.26
NSW,135,New England,1146,Scone,36918,HUGHES,Laura,8,N,N,ALP,Labor,378,1.26
NSW,135,New England,1148,Scone East,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,501,3.97
NSW,135,New England,1148,Scone East,36918,HUGHES,Laura,8,N,N,ALP,Labor,202,-3.97
NSW,135,New England,1147,Scone South,36335,JOYCE,Barnaby,4,Y,Y,NP,The Nationals,622,1.74
NSW,135,New England,1147,Scone South,36918,HUGHES,Laura,8,N,N,ALP,Labor,278,-1.74
